psi_ss,k_0_0,k_0_1,k_0_2,k_0_3,k_0_4,k_0_5,k_0_6,k_0_7,k_0_8,k_0_9,k_0_10,k_0_11,k_1_0,k_1_1,k_1_2,k_1_3,k_1_4,k_1_5,k_1_6,k_1_7,k_1_8,k_1_9,k_1_10,k_1_11,k_2_0,k_2_1,k_2_2,k_2_3,k_2_4,k_2_5,k_2_6,k_2_7,k_2_8,k_2_9,k_2_10,k_2_11,k_3_0,k_3_1,k_3_2,k_3_3,k_3_4,k_3_5,k_3_6,k_3_7,k_3_8,k_3_9,k_3_10,k_3_11
1.891946618921252,9.09575820356953e-15,2.671026905873928e-15,14.142135623730958,1.1249804528147541e-14,1.8038112884465142e-14,1.0995931099597625e-14,6.383452538758595e-15,-9.641761405603132e-17,6.182430504455132,-3.66424108786671e-16,9.114627634205728e-16,3.652425309438153e-15,-3.156582502899962,9.488729467235618,1.4263155428112103e-14,39.801833676522364,-5.218048215738235e-14,-1.295337250802425e-15,-3.0101471504629296,9.048542827907264,-3.66424108786671e-16,9.464001563136078,-1.0061396160665481e-14,5.480882168489682e-15,9.488729467235679,3.1565825028999397,-8.700896373025311e-15,-7.50875056576561e-14,39.80183367652253,-7.44097904456984e-16,9.04854282790729,3.010147150462921,9.114627634205728e-16,-1.0061396160665481e-14,9.4640015631361,1.1944478839570053e-15,2.700340911828906e-16,1.591111258975545e-14,-2.895586056045173e-15,3.8685150010972764e-14,1.3739553113827249e-14,7.071067811865471,-1.2423506022022378e-15,1.606085689527893e-14,3.652425309438153e-15,5.480882168489682e-15,1.1944478839570053e-15,4.908667071603399
1.9006854023804722,4.103690574699221e-15,2.784402248094533e-14,14.142135623730942,8.373651142093053e-14,2.4025694836428674e-14,-1.2084242758643338e-14,-9.080931196800869e-16,1.6497535593256496e-14,6.182430504455124,1.722970635492403e-14,2.56172134648312e-15,1.3002843365389303e-15,-3.239380872085565,9.460782819913291,3.287703212427207e-14,39.80183367652243,3.913536161803678e-14,-4.8540978973916244e-15,-3.089104464215408,9.021892638746962,1.722970635492403e-14,9.464001563136096,1.3183898417423734e-14,1.7098781891083963e-15,9.460782819913222,3.239380872085591,4.07666191100969e-15,1.1032841307212492e-13,39.80183367652238,1.1276001412469581e-15,9.021892638746927,3.0891044642154295,2.56172134648312e-15,1.3183898417423734e-14,9.46400156313609,-1.089140309224419e-15,-3.3967909808611177e-15,1.3058644442626779e-14,1.4890926631128607e-14,2.362906254342284e-14,-2.606369112892896e-15,7.071067811865475,-2.1721229135349758e-15,1.0224067605522682e-14,1.3002843365389303e-15,1.7098781891083963e-15,-1.089140309224419e-15,4.908667071603402
1.9094241858396934,1.0623751141686573e-14,4.8508141617480894e-15,14.142135623730944,-4.4083551999572896e-14,-5.28616102213962e-15,-8.644270196532746e-15,6.155845352006628e-15,-2.7823021619402163e-15,6.182430504455121,-3.3720086185885835e-15,3.1407299244954044e-15,-4.078930347285858e-15,-3.3219318631962635,9.432113691865691,2.6918312300668952e-14,39.80183367652228,-5.1404453421728063e-14,3.2394014697069254e-15,-3.167825875878638,8.994553485083365,-3.3720086185885835e-15,9.46400156313607,-1.214306433183765e-14,1.1742437743447351e-14,9.432113691865807,3.3219318631962356,2.2226771718813425e-14,-8.866170919772012e-14,39.801833676522456,2.987346597427613e-15,8.994553485083422,3.167825875878623,3.1407299244954044e-15,-1.214306433183765e-14,9.464001563136108,1.4010137698417182e-15,2.6071155389384102e-15,-8.947861620998198e-15,-1.441074296160517e-14,1.1627837864471e-14,5.4692835218150835e-15,7.071067811865488,1.3469683684369078e-15,-4.046049680649668e-15,-4.078930347285858e-15,1.1742437743447351e-14,1.4010137698417182e-15,4.908667071603413
1.9181629692989137,1.0744369246360268e-14,-7.404957110329713e-15,14.14213562373094,-2.614283229202531e-14,9.784156405557787e-15,3.1823729925174645e-15,6.212407074666682e-15,-1.2075218310692645e-14,6.182430504455125,-3.41611878755466e-15,1.9493200362403626e-15,4.5729457927175464e-15,-3.404229172155382,9.402724272435442,3.650015337983701e-15,39.80183367652241,-3.561387296180385e-14,6.750291569828813e-15,-3.246305373825055,8.966527454694312,-3.41611878755466e-15,9.46400156313609,-4.85722573273506e-15,5.9453026207590894e-15,9.402724272435517,3.404229172155371,-5.2543002165747085e-15,-4.996003610813203e-14,39.801833676522556,1.3692814570043139e-15,8.966527454694349,3.2463053738250505,1.9493200362403626e-15,-4.85722573273506e-15,9.464001563136108,1.5244342631548364e-15,-3.182074761968836e-16,1.097518520557988e-14,5.044522131482995e-15,3.147847334821137e-14,5.520547543654314e-15,7.071067811865475,-5.736925215704963e-16,1.0045018342097557e-14,4.5729457927175464e-15,5.9453026207590894e-15,1.5244342631548364e-15,4.908667071603404
1.926901752758134,1.1179158608384627e-14,-6.147178442501363e-15,14.142135623730923,-1.3706444084679208e-14,7.166944061290572e-15,-4.1839819559015e-15,2.017248794281488e-15,-1.7489619124784365e-15,6.182430504455115,-7.247548903084732e-15,-3.9493698598941204e-15,-6.263988548623305e-15,-3.486266514258887,9.372616805970257,-8.076854586368154e-15,39.801833676522364,-6.971452485740948e-15,-8.905631472719376e-15,-3.3245369649010215,8.937816687811306,-7.247548903084732e-15,9.464001563136105,1.657700410156628e-14,-8.32540439122948e-16,9.372616805970196,3.486266514258868,-1.2435368420349365e-14,5.729042436167844e-14,39.80183367652229,-3.756535548736244e-16,8.937816687811253,3.324536964901034,-3.9493698598941204e-15,1.657700410156628e-14,9.464001563136067,1.5244162536345008e-16,3.062502242166605e-16,8.84956785979238e-15,-1.0546199399535417e-14,2.8290441315540216e-15,2.5343261217666783e-15,7.0710678118654835,-5.100073456440694e-16,2.6466387924014245e-15,-6.263988548623305e-15,-8.32540439122948e-16,1.5244162536345008e-16,4.908667071603416
1.9356405362173543,1.118416892196268e-14,3.003326121872837e-14,14.142135623730976,1.750191079577585e-14,1.1638640550044203e-14,8.269520690430589e-15,6.703471595473578e-15,1.4721288727181005e-14,6.182430504455133,5.362411232127353e-15,4.2358699557382284e-16,1.4406250637877884e-15,-3.5680376246554815,9.341793591652689,-2.7970795400936774e-15,39.80183367652246,-1.7208456881689914e-14,6.1349089753017065e-15,-3.402514674884649,8.908423376956613,5.362411232127353e-15,9.464001563136108,-5.967448757360216e-15,3.2547226545226272e-15,9.341793591652696,3.5680376246554597,-1.395812967151153e-14,-1.9385534844040772e-14,39.80183367652239,1.4030655356980474e-15,8.908423376956616,3.4025146748846256,4.2358699557382284e-16,-5.967448757360216e-15,9.464001563136089,5.784039124678399e-16,-3.72060522431835e-15,7.520219444989276e-15,6.036468550929037e-16,2.128721931145211e-14,6.73208656355373e-15,7.071067811865478,-7.733052535239046e-16,6.0318048856412325e-15,1.4406250637877884e-15,3.2547226545226272e-15,5.784039124678399e-16,4.908667071603408
1.9443793196765755,8.186102355107542e-15,-3.005682031294368e-14,14.142135623730955,-6.819433820653357e-14,-1.611608035913052e-14,6.918395575168133e-15,4.051815928871087e-15,-1.945537949639826e-14,6.1824305044551355,-1.3835070864566023e-14,-3.819628320396195e-15,4.676873712682411e-15,-3.6495362588247335,9.310256983323441,-2.5457655543965924e-14,39.801833676522385,-4.021089017314239e-14,5.0557621770299935e-15,-3.480232548941735,8.878349766775266,-1.3835070864566023e-14,9.464001563136094,-1.0269562977782698e-14,-1.851163669426547e-15,9.310256983323503,3.6495362588247082,-1.6704235502858294e-14,-2.1094237467877977e-14,39.80183367652244,3.0601292526525677e-15,8.878349766775306,3.4802325489417205,-3.819628320396195e-15,-1.0269562977782698e-14,9.464001563136108,-1.1332430558775668e-15,-1.791454160365885e-15,-1.7472294254888844e-15,6.670108530496295e-15,2.697681594623333e-15,-6.2265107842571385e-15,7.071067811865468,-1.5387130236401655e-15,-4.474341057728229e-16,4.676873712682411e-15,-1.851163669426547e-15,-1.1332430558775668e-15,4.908667071603407
1.9531181031357958,1.09525431301495e-14,-1.0488264650361797e-14,14.142135623730937,-4.595244925268978e-14,1.5070198875310265e-15,7.28679201217147e-15,6.503586852716087e-15,-6.57134307717871e-15,6.182430504455128,-1.0249495108638377e-14,-1.231395545089398e-15,-6.115351655934305e-16,-3.730756193054127,9.278009389302683,-1.3241499342124617e-15,39.80183367652252,3.995935526912575e-14,-2.6970852820921884e-15,-3.5576846520807526,8.847598153864226,-1.0249495108638377e-14,9.464001563136108,9.298117831235686e-15,-4.042168866595314e-15,9.278009389302651,3.7307561930541326,-6.71869586781907e-15,4.88498130835069e-14,39.801833676522406,-1.318209287200131e-15,8.847598153864219,3.5576846520807512,-1.231395545089398e-15,9.298117831235686e-15,9.464001563136087,-1.9029955522941467e-15,6.049371136650123e-16,-9.622632211172221e-15,-6.210285635513181e-15,-2.2451153453340568e-14,-9.688247620612359e-15,7.07106781186547,5.458125719007219e-16,-8.224910562414984e-15,-6.115351655934305e-16,-4.042168866595314e-15,-1.9029955522941467e-15,4.908667071603398
1.9618568865950161,7.0415585320772446e-15,-7.308581078393781e-16,14.142135623730962,3.776884033851906e-15,6.686760066384857e-16,-5.546525880872987e-15,2.0592874501895625e-15,-6.448794085266887e-15,6.182430504455134,2.483532239224989e-15,1.0244402298928594e-15,2.4164915329665943e-15,-3.8116912249143335,9.245053272205148,1.795632507737416e-14,39.80183367652245,-1.2212453270876724e-14,1.8867815748909297e-15,-3.6348650696059757,8.816170886596439,2.483532239224989e-15,9.4640015631361,-2.4980018054066026e-15,2.3044775270193904e-15,9.245053272205139,3.8116912249143264,-7.890978405237235e-15,-7.37344213463942e-14,39.80183367652243,1.8107369394525138e-16,8.816170886596439,3.634865069605962,1.0244402298928594e-15,-2.4980018054066026e-15,9.464001563136087,3.8243870143141325e-16,4.802355119584063e-15,-5.463061096500748e-15,7.278565344385523e-15,-1.4134983952493117e-14,9.880726454334714e-16,7.071067811865472,1.8556920218884604e-15,-4.07144277352631e-15,2.4164915329665943e-15,2.3044775270193904e-15,3.8243870143141325e-16,4.908667071603405
1.9705956700542373,1.0744716630820653e-14,5.893748198649799e-15,14.142135623730939,2.0242925844674844e-14,2.785871679823505e-14,1.2018985108860428e-15,6.345827676345363e-15,7.685727009369177e-15,6.182430504455128,1.2787131674937302e-15,3.3508839961582784e-15,-1.6314828220162028e-15,-3.8923351737328407,9.21139114875287,4.198625698917765e-15,39.80183367652245,1.1264426891255398e-13,5.777488792506908e-15,-3.7117679075692034,8.784070364941975,1.2787131674937302e-15,9.464001563136101,3.247402347028583e-14,7.546153973857642e-15,9.2113911487528,3.8923351737328655,-6.459455389461429e-15,1.0547118733938987e-13,39.80183367652223,1.980293790892101e-15,8.78407036494191,3.7117679075692287,3.3508839961582784e-15,3.247402347028583e-14,9.464001563136037,2.8741377097545434e-15,-2.0511496820204127e-15,2.0541830179358955e-14,3.685597085094086e-15,3.663674811382527e-14,1.1835462442490228e-14,7.071067811865475,-1.720514007878242e-15,1.653647933839193e-14,-1.6314828220162028e-15,7.546153973857642e-15,2.8741377097545434e-15,4.908667071603409
1.9793344535134576,3.8283733024255806e-15,1.1258411581308366e-15,14.142135623730923,1.750322095453028e-14,-1.0679730245100214e-14,7.535609528635939e-16,-1.3703478997955733e-15,3.2445875303163026e-15,6.182430504455144,1.5761327997757516e-16,-1.1598479483941384e-15,5.26840067691731e-15,-3.972681881065982,9.177025589582353,-2.2725085740047763e-14,39.801833676522335,-1.3837928869811026e-13,-7.881941900649115e-15,-3.788387293219885,8.751299040284358,1.5761327997757516e-16,9.464001563136087,-1.28956384516113e-14,-9.34866055701521e-16,9.17702558958247,3.972681881065916,1.0285114133978844e-14,-6.942246506021815e-14,39.8018336765225,-1.1586100130020382e-14,8.75129904028443,3.7883872932198326,-1.1598479483941384e-15,-1.28956384516113e-14,9.464001563136113,-4.7244594363537425e-15,-7.501845829871132e-15,-1.9795071097742172e-14,1.375148962876577e-14,3.2091511282181027e-15,-1.9502387008995562e-14,7.071067811865492,-6.750468091813157e-15,-7.842274804543512e-15,5.26840067691731e-15,-9.34866055701521e-16,-4.7244594363537425e-15,4.908667071603417
1.988073236972678,1.2748842231245152e-14,1.6960671914134138e-15,14.14213562373093,-3.470029566904743e-14,9.759896904069368e-15,2.098521899738743e-15,8.0028996961062e-15,4.823956253413702e-16,6.182430504455137,-1.377614589197083e-14,-2.47666076920468e-15,3.540343445167354e-15,-4.052725211168908,9.141959219049,-4.186285847252263e-14,39.8018336765222,-1.3615844562941939e-13,-1.8718400743892993e-14,-3.8647173754533206,8.71785941523379,-1.377614589197083e-14,9.464001563136039,-2.7478019859472596e-14,-9.311135694481386e-15,9.14195921904902,4.052725211168894,-2.1252317816901263e-14,-1.0325074129013956e-13,39.8018336765224,-1.186653180705649e-14,8.717859415233844,3.864717375453294,-2.47666076920468e-15,-2.7478019859472596e-14,9.46400156313608,-5.585989143155865e-15,-4.144247056682318e-16,-1.61247151002611e-14,8.797550172969907e-15,-2.704478544879972e-14,-8.437240225951941e-15,7.071067811865487,-3.0185699118076916e-16,-7.091922536497564e-15,3.540343445167354e-15,-9.311135694481386e-15,-5.585989143155865e-15,4.908667071603407
1.996812020431899,7.553924093049615e-15,-7.733943741886151e-15,14.14213562373095,-1.0459068852967836e-14,4.393959046517651e-15,2.065423803172059e-15,4.359794654747164e-15,-1.3311174225418559e-15,6.182430504455124,2.0605927644523863e-15,2.501864874040445e-16,-1.1966518042407824e-15,-4.132459051464891,9.106194715025914,2.210535829200842e-14,39.80183367652238,-5.6621374255882984e-14,4.561953930361112e-15,-3.9407523252580114,8.683754043435705,2.0605927644523863e-15,9.464001563136087,-4.649058915617842e-15,8.997184389865253e-15,9.106194715025993,4.132459051464855,7.351857901797992e-15,-5.69769925684582e-14,39.80183367652246,6.415162208852897e-15,8.683754043435725,3.9407523252579986,2.501864874040445e-16,-4.649058915617842e-15,9.464001563136096,2.4259369222833957e-15,3.369455457449499e-16,2.8881342035551743e-14,-8.557889252112462e-15,7.127922899984991e-14,3.063156566473808e-14,7.071067811865468,1.3709435642535504e-17,2.3107678242576335e-14,-1.1966518042407824e-15,8.997184389865253e-15,2.4259369222833957e-15,4.908667071603402
2.0055508038911194,-1.309573559425567e-15,8.091554211137889e-15,14.142135623730905,1.0563427367002631e-13,4.800727807620784e-14,7.527932012593707e-15,-7.948418674230689e-16,2.4484097413819708e-14,6.1824305044551195,1.8945863095497098e-14,8.340214760613877e-15,2.473863164164836e-15,-4.211877313011271,9.069734808699847,2.4442399471012657e-14,39.801833676522406,-3.184952301893409e-14,-4.25480479512353e-15,-4.016486336160296,8.648985529375684,1.8945863095497098e-14,9.464001563136087,1.7009813268828067e-29,-1.8490753175441858e-15,9.069734808699806,4.2118773130112865,2.7178666173908886e-15,1.3322676295501907e-14,39.80183367652241,-2.9443843315681434e-15,8.648985529375675,4.016486336160301,8.340214760613877e-15,1.7009813268828067e-29,9.464001563136083,-8.799991780909109e-16,3.8444533284924314e-16,3.4093466725093743e-16,3.050195557284305e-15,-7.55340578817172e-15,-5.860714459982384e-15,7.071067811865475,-1.0521330289513774e-16,2.9315018666399046e-18,2.473863164164836e-15,-1.8490753175441858e-15,-8.799991780909109e-16,4.908667071603404
2.0142895873503397,9.405306242805051e-15,1.2339733529301154e-14,14.142135623730967,2.0090771839363673e-14,2.6020040268162427e-14,3.8347141971311215e-15,4.994363150870093e-15,8.815351022117198e-15,6.182430504455132,1.1093905754453784e-14,7.251807155909591e-15,3.3520993541955673e-15,-4.2909739309650075,9.032582284362453,2.7801880725513514e-14,39.80183367652238,4.7904388789099515e-14,1.8520882433935712e-14,-4.091913624668026,8.613556528180922,1.1093905754453784e-14,9.464001563136089,1.4294121442048884e-14,5.146145527174733e-15,9.032582284362423,4.29097393096502,5.913326776683528e-15,5.2180482157382345e-14,39.80183367652228,1.093404754543902e-14,8.613556528180883,4.091913624668041,7.251807155909591e-15,1.4294121442048884e-14,9.46400156313606,5.128744118228988e-15,-7.195434913454521e-16,4.852148339843557e-15,8.384569478996213e-15,1.5193241955282283e-14,6.158169465209608e-15,7.07106781186549,-5.669435373678611e-16,6.556643010570528e-15,3.3520993541955673e-15,5.146145527174733e-15,5.128744118228988e-15,4.908667071603409
2.02302837080956,3.936836768153132e-15,-2.104846681351108e-14,14.14213562373094,-3.686739495196945e-14,-2.457883363233495e-14,-8.050468877818819e-15,-1.9478936213113485e-17,-1.8918646837272113e-14,6.182430504455128,-4.60475824832131e-15,-2.796039239803725e-15,-9.207596470027969e-17,-4.369742865045668,8.994739979197984,-6.546185220452167e-15,39.80183367652244,6.786625979443973e-15,-6.954809702324034e-15,-4.167028430712236,8.577469745417249,-4.60475824832131e-15,9.4640015631361,8.046815640509615e-15,-3.1576721767607153e-15,8.994739979198037,4.369742865045676,-1.109966988301514e-14,4.404118565180757e-14,39.80183367652251,-4.6955038427467024e-15,8.577469745417268,4.167028430712252,-2.796039239803725e-15,8.046815640509615e-15,9.464001563136106,-1.9757368030001645e-15,3.2800607123624425e-15,-1.6388282771857608e-14,-2.8744311168281424e-15,-2.426105452792695e-14,-2.6394929844842933e-15,7.071067811865479,9.187178495957487e-16,-6.06972588496929e-15,-9.207596470027969e-17,-3.1576721767607153e-15,-1.9757368030001645e-15,4.908667071603408
2.031767154268781,1.2265592704078451e-14,1.2350348022517608e-14,14.142135623730924,-3.3835110898052085e-14,6.391681425073314e-15,8.905116392394373e-15,7.082106296512993e-15,-6.873983893361597e-15,6.1824305044551195,-4.662648726739418e-16,3.4266742686879785e-15,1.6111098296789666e-15,-4.448178099996555,8.95621078306622,1.1214514521779595e-14,39.80183367652244,-3.914803567309747e-14,-2.3729825041771097e-16,-4.2418250180868435,8.540727936882487,-4.662648726739418e-16,9.464001563136108,6.38378239159465e-15,2.5242181724241788e-15,8.956210783066213,4.4481780999965626,-4.604453862647995e-15,3.690597229408633e-14,39.80183367652244,2.957519000470281e-15,8.540727936882494,4.241825018086843,3.4266742686879785e-15,6.38378239159465e-15,9.4640015631361,2.763743464377095e-15,5.338430006047406e-15,-3.674612793870432e-15,7.186048751599165e-15,1.1018732561279844e-14,1.780051046423199e-14,7.071067811865486,3.5478926270231273e-15,4.119625367640141e-15,1.6111098296789666e-15,2.5242181724241788e-15,2.763743464377095e-15,4.90866707160341
2.0405059377280015,8.153981710255313e-15,1.2043551709265089e-14,14.142135623730974,2.3609870651769405e-16,1.1253613250671763e-14,-3.453570267740288e-15,4.02344510160904e-15,3.9134033116845725e-15,6.1824305044551355,-5.245058585193885e-16,1.5613838087215261e-15,7.841021711398318e-16,-4.526273646044211,8.916997638281842,-4.063902146580255e-16,39.80183367652221,-4.394054564649252e-14,-2.7132373525762765e-15,-4.316297674886805,8.503333908396032,-5.245058585193885e-16,9.464001563136051,-1.3183898417423734e-14,3.63823547656646e-15,8.916997638281885,4.526273646044185,-4.698166224187256e-15,-3.4416913763379865e-14,39.80183367652227,-2.3230843812265646e-15,8.503333908396062,4.3162976748867905,1.5613838087215261e-15,-1.3183898417423734e-14,9.464001563136078,5.141150702512525e-16,-1.4850218852375452e-15,1.6362665045059396e-14,-2.313333589292932e-15,-1.0237373160522135e-15,-3.3709456753891597e-15,7.07106781186547,-1.228466010715312e-15,5.353022530382025e-15,7.841021711398318e-16,3.63823547656646e-15,5.141150702512525e-16,4.908667071603403
2.049244721187222,8.68530556663733e-16,1.4355480572926594e-14,14.142135623730931,-2.4976932709199025e-14,-2.4053678658887093e-14,-4.656092385666238e-15,-1.6215272428969641e-15,-2.43942198702567e-15,6.1824305044551275,-5.169885385245788e-15,-3.037193419290767e-15,-1.6470696966011143e-15,-4.604023539355969,8.87710353939028,-5.566835788071511e-15,39.80183367652242,9.992007221626412e-15,-4.534414530528881e-15,-4.390440713944444,8.465290515584865,-5.169885385245788e-15,9.464001563136096,-1.2490009027033007e-15,-5.302668300930414e-15,8.87710353939034,4.6040235393559445,-1.0981655104701049e-14,-2.5691254679216516e-14,39.8018336765224,-7.656186844169664e-15,8.465290515584877,4.3904407139444315,-3.037193419290767e-15,-1.2490009027033007e-15,9.464001563136094,-5.7627776362871754e-15,-3.9342525922345975e-15,-1.8298964365208806e-14,-4.95263009267382e-15,-5.466250156681788e-14,-3.775600928005784e-14,7.071067811865486,-3.1231795610219548e-15,-1.6568121758559347e-14,-1.6470696966011143e-15,-5.302668300930414e-15,-5.7627776362871754e-15,4.9086670716034115
2.057983504646443,8.818762629517256e-15,2.8905863762248653e-15,14.142135623730942,-2.548587183752105e-14,7.299343706227405e-16,3.0586637483891255e-15,6.336354931668788e-15,-8.131345018269574e-15,6.18243050445513,-9.463419925692467e-15,-5.240850658272286e-15,1.981819203505725e-15,-4.6814218424950464,8.836531532938181,-8.984104730696808e-15,39.80183367652248,5.716497144195097e-14,-1.0511207926083048e-14,-4.464248473263478,8.42660066366488,-9.463419925692467e-15,9.464001563136101,3.469446951953614e-15,-4.764465474821212e-15,8.836531532938192,4.68142184249504,-2.6644784688013174e-14,-1.2942036546815595e-14,39.80183367652241,-4.832927905995098e-15,8.426600663664852,4.464248473263492,-5.240850658272286e-15,3.469446951953614e-15,9.46400156313609,-4.435469275384368e-15,-1.0474616744660877e-15,-4.316806951420849e-15,3.987444222899154e-15,1.1360071942201119e-14,-1.905829375072775e-14,7.071067811865471,-4.8741831324745826e-15,1.290190998321476e-15,1.981819203505725e-15,-4.764465474821212e-15,-4.435469275384368e-15,4.908667071603408
2.0667222881056633,7.478718636644524e-15,-9.726454225174676e-15,14.142135623730972,-3.870061924521288e-14,-1.1689819629547602e-14,4.689329273439075e-15,3.684409145902405e-15,-3.4265597666648778e-15,6.182430504455143,-9.963262769261287e-15,-4.164639117328567e-15,6.641187580429708e-16,-4.758462644874225,8.795284717241202,-5.481626494146322e-16,39.801833676522435,-5.814793091474259e-14,1.9219120050039508e-15,-4.537715316451642,8.387267307219465,-9.963262769261287e-15,9.464001563136096,-2.6367796834847488e-15,-1.148602497057621e-14,8.795284717241262,4.758462644874195,-1.0917397939298533e-14,1.7763568394002492e-14,39.80183367652246,-9.981977282226947e-16,8.387267307219489,4.537715316451632,-4.164639117328567e-15,-2.6367796834847488e-15,9.464001563136094,-5.62832290119787e-15,5.252962016900253e-16,-2.7845426827316375e-14,-2.481788488998452e-15,-5.6473819581035725e-14,-3.016422864177543e-14,7.071067811865477,1.3777893367957808e-16,-1.8381940538894718e-14,6.641187580429708e-16,-1.148602497057621e-14,-5.62832290119787e-15,4.908667071603411
2.0754610715648836,1.3285167187368158e-14,3.428636291125836e-14,14.142135623730962,3.5503774051584235e-14,4.156875427457748e-14,1.784757580266414e-15,7.931686003183704e-15,1.8375284541431192e-14,6.182430504455133,7.386112078228124e-15,5.184476874497714e-15,3.554437684661023e-16,-4.835140063207045,8.753366242147669,2.1597187652966028e-15,39.80183367652248,1.0507352108521854e-14,4.225487365584316e-15,-4.6108356331509235,8.347293449973957,7.386112078228124e-15,9.464001563136101,1.124100812432971e-14,2.3010227251842972e-15,8.75336624214765,4.83514006320703,-2.5026252517273123e-14,5.553000971309119e-14,39.80183367652242,3.1800540330292023e-15,8.347293449973938,4.610835633150918,5.184476874497714e-15,1.124100812432971e-14,9.464001563136089,4.57009015106978e-15,3.549569461807703e-16,6.350133360376549e-15,3.791067820048447e-15,1.7940475399315168e-14,9.37222539334328e-15,7.071067811865463,-4.234275930268301e-16,7.275096883610467e-15,3.554437684661023e-16,2.3010227251842972e-15,4.57009015106978e-15,4.908667071603406
2.0841998550241048,8.514128284031958e-15,-4.938549120432196e-14,14.142135623730914,-1.7974509839771376e-14,-1.8421027448088617e-14,-1.9392770323140327e-15,-2.2896057979570196e-17,-3.199244787446779e-14,6.1824305044551275,-6.749027954420197e-15,-4.677068116078534e-15,8.623174384062868e-16,-4.911448241957382,8.710779308797377,2.2749793796973005e-14,39.80183367652229,-2.0418889706276362e-13,7.638428805160644e-15,-4.683603839466234,8.306682144565826,-6.749027954420197e-15,9.464001563136058,-3.549340962497408e-14,8.975735115005928e-15,8.710779308797479,4.911448241957274,-1.1318058346828847e-14,-1.1295720984234469e-13,39.80183367652233,7.312555223049073e-16,8.306682144565885,4.683603839466159,-4.677068116078534e-15,-3.549340962497408e-14,9.464001563136062,-3.2544873981482376e-15,-1.1161606474668756e-14,7.111905705075223e-15,-4.350708180523414e-15,4.7276273853669776e-14,5.064992198403861e-15,7.071067811865479,-6.52917572361233e-15,1.2943908797024334e-14,8.623174384062868e-16,8.975735115005928e-15,-3.2544873981482376e-15,4.908667071603404
2.092938638483325,9.930811588736987e-15,6.154922245441807e-15,14.142135623730983,-8.606944033366622e-15,1.4010497536909998e-14,4.461996213964617e-15,5.516289489095948e-15,2.874377604327839e-15,6.182430504455144,1.7294456309471274e-15,3.2420889506294747e-15,1.8583113880460382e-15,-4.987381353786059,8.667527169378019,2.966350169469834e-14,39.80183367652232,9.166278847061447e-14,6.701106979790151e-15,-4.75601437839147,8.265436492312137,1.7294456309471274e-15,9.464001563136074,1.6653345369377348e-14,-1.5472923340198012e-16,8.667527169377927,4.987381353786111,1.0733197665934298e-14,1.0658141036401505e-13,39.8018336765222,5.200084883659225e-15,8.26543649231208,4.756014378391499,3.2420889506294747e-15,1.6653345369377348e-14,9.464001563136053,5.903117349128561e-16,-1.5348820349743727e-15,-8.516476381830749e-15,4.333265232204277e-15,1.7499564499007058e-14,1.2586018687615135e-15,7.07106781186549,-1.7134619134991792e-15,-4.754175840843709e-16,1.8583113880460382e-15,-1.5472923340198012e-16,5.903117349128561e-16,4.908667071603411
2.1016774219425454,1.1580454296316464e-14,9.611942706444675e-15,14.142135623730939,2.88434397742667e-14,3.9410618307115246e-14,3.3144111662152512e-15,6.941285736296237e-15,1.102375751725748e-14,6.182430504455127,4.933911780985385e-15,5.86609820508113e-15,5.439222296410276e-16,-5.062933599996738,8.623613126875826,1.6474564994078775e-14,39.80183367652248,6.571132527000147e-14,3.2895294397416726e-15,-4.828061720234465,8.223559642972084,4.933911780985385e-15,9.46400156313609,1.0547118733938987e-14,1.6385038290940335e-15,8.623613126875757,5.062933599996771,2.6646003488665227e-15,7.216449660063518e-14,39.8018336765224,2.9505546784030526e-15,8.223559642972042,4.828061720234489,5.86609820508113e-15,1.0547118733938987e-14,9.46400156313608,-1.1550361945786741e-15,-1.882101734744001e-15,-8.763364515442292e-15,4.210564638127891e-15,-1.689184596722225e-14,-1.5884874021648035e-14,7.071067811865468,-1.9635428288142863e-15,-7.122156985093248e-15,5.439222296410276e-16,1.6385038290940335e-15,-1.1550361945786741e-15,4.908667071603403
2.1104162054017657,1.4460837268470343e-14,2.631387014829878e-14,14.14213562373095,2.6902108769819485e-14,3.15999756245953e-14,-1.3033304139181687e-14,6.98532703467746e-15,1.6718182522672417e-14,6.182430504455133,4.67455669409077e-15,5.035031170262663e-15,-5.5014200244705175e-15,-5.138099210977676,8.579040534823847,1.3573615294747969e-14,39.80183367652246,-3.719247132494273e-14,-1.863249080568549e-15,-4.899740363038582,8.181054794506812,4.67455669409077e-15,9.464001563136096,-1.484923295436147e-14,3.09682065084653e-15,8.579040534823891,5.138099210977639,-1.0158640353121228e-15,-7.248542044369088e-14,39.801833676522506,-8.088589631040424e-15,8.181054794506842,4.899740363038565,5.035031170262663e-15,-1.484923295436147e-14,9.464001563136117,6.784867906098367e-16,-2.465526197509176e-15,1.886119581620258e-14,-6.666634717755792e-15,2.7956414535030107e-14,1.579963314808378e-14,7.07106781186547,-1.832548437783005e-15,1.4111147819405973e-14,-5.5014200244705175e-15,3.09682065084653e-15,6.784867906098367e-16,4.908667071603406
